MONAI version: 0.1.0+560.gc89bf24
Python version: 3.7.4 (default, Jul 18 2019, 19:34:02)  [GCC 5.4.0]
Numpy version: 1.18.1
Pytorch version: 1.5.0

Optional dependencies:
Pytorch Ignite version: 0.3.0
Nibabel version: 3.1.0
scikit-image version: 0.14.2
Pillow version: 7.0.0
Tensorboard version: 2.1.0

For details about installing the optional dependencies, please visit:
20/203, train_loss: 0.7741
21/203, train_loss: 0.5019
22/203, train_loss: 0.5795
23/203, train_loss: 0.5956
24/203, train_loss: 0.6294
25/203, train_loss: 0.6211
26/203, train_loss: 0.5818
27/203, train_loss: 0.5435
28/203, train_loss: 1.2776
29/203, train_loss: 1.1049
30/203, train_loss: 0.6634
31/203, train_loss: 1.0343
32/203, train_loss: 0.4932
33/203, train_loss: 0.5427
34/203, train_loss: 0.4098
35/203, train_loss: 0.5387
36/203, train_loss: 0.4864
37/203, train_loss: 0.7643
38/203, train_loss: 0.6058
39/203, train_loss: 1.4109
40/203, train_loss: 1.0809
41/203, train_loss: 0.8992
42/203, train_loss: 1.4956
43/203, train_loss: 0.8041
44/203, train_loss: 0.9435
45/203, train_loss: 0.6643
46/203, train_loss: 0.5599
47/203, train_loss: 0.6995
48/203, train_loss: 0.6708
49/203, train_loss: 0.5867
50/203, train_loss: 0.4517
51/203, train_loss: 0.5171
52/203, train_loss: 0.5775
53/203, train_loss: 0.6769
54/203, train_loss: 1.2200
55/203, train_loss: 0.4220
56/203, train_loss: 0.9684
57/203, train_loss: 0.4444
58/203, train_loss: 0.6229
59/203, train_loss: 0.8401
60/203, train_loss: 0.4327
61/203, train_loss: 0.4872
62/203, train_loss: 0.5382
63/203, train_loss: 0.6199
64/203, train_loss: 0.4038
65/203, train_loss: 0.4657
66/203, train_loss: 2.6375
67/203, train_loss: 0.4200
68/203, train_loss: 0.7241
69/203, train_loss: 0.4912
70/203, train_loss: 0.7370
71/203, train_loss: 0.6147
72/203, train_loss: 0.5923
73/203, train_loss: 1.3341
74/203, train_loss: 0.5700
75/203, train_loss: 0.6403
76/203, train_loss: 0.6123
77/203, train_loss: 0.6873
78/203, train_loss: 0.6103
79/203, train_loss: 1.0060
80/203, train_loss: 0.8654
81/203, train_loss: 0.6647
82/203, train_loss: 0.6203
83/203, train_loss: 0.5819
84/203, train_loss: 0.7564
85/203, train_loss: 0.5849
86/203, train_loss: 0.7486
87/203, train_loss: 0.6864
88/203, train_loss: 0.5575
89/203, train_loss: 0.6629
90/203, train_loss: 0.6407
91/203, train_loss: 0.6797
92/203, train_loss: 0.5043
93/203, train_loss: 0.9595
94/203, train_loss: 0.8321
95/203, train_loss: 0.5797
96/203, train_loss: 0.5681
97/203, train_loss: 0.5750
98/203, train_loss: 1.3320
99/203, train_loss: 0.4348
100/203, train_loss: 0.4726
101/203, train_loss: 1.3488
102/203, train_loss: 0.5976
103/203, train_loss: 1.0495
104/203, train_loss: 0.5148
105/203, train_loss: 1.1103
106/203, train_loss: 0.7639
107/203, train_loss: 0.6241
108/203, train_loss: 0.9411
109/203, train_loss: 0.7424
110/203, train_loss: 0.7805
111/203, train_loss: 0.6558
112/203, train_loss: 0.6695
113/203, train_loss: 0.5271
114/203, train_loss: 1.0153
115/203, train_loss: 0.9243
116/203, train_loss: 0.6227
117/203, train_loss: 0.6247
118/203, train_loss: 0.8541
119/203, train_loss: 0.5085
120/203, train_loss: 0.5641
121/203, train_loss: 1.0023
122/203, train_loss: 0.5018
123/203, train_loss: 0.5109
124/203, train_loss: 0.5526
125/203, train_loss: 0.6550
126/203, train_loss: 0.5447
127/203, train_loss: 0.4912
128/203, train_loss: 0.8934
129/203, train_loss: 0.5773
130/203, train_loss: 0.4718
131/203, train_loss: 0.8055
132/203, train_loss: 0.8706
133/203, train_loss: 0.6538
134/203, train_loss: 0.4797
135/203, train_loss: 0.6613
136/203, train_loss: 0.8962
137/203, train_loss: 0.6609
138/203, train_loss: 0.5842
139/203, train_loss: 0.6157
140/203, train_loss: 0.6289
141/203, train_loss: 0.9689
142/203, train_loss: 1.5173
143/203, train_loss: 0.4839
144/203, train_loss: 0.4685
145/203, train_loss: 0.5242
146/203, train_loss: 0.7940
147/203, train_loss: 0.4912
148/203, train_loss: 0.4880
149/203, train_loss: 0.4677
150/203, train_loss: 0.7070
151/203, train_loss: 1.0009
152/203, train_loss: 0.9047
153/203, train_loss: 0.5704
154/203, train_loss: 0.5265
155/203, train_loss: 0.4498
156/203, train_loss: 0.5723
157/203, train_loss: 2.7251
158/203, train_loss: 0.5266
159/203, train_loss: 0.4906
160/203, train_loss: 1.7240
161/203, train_loss: 0.6203
162/203, train_loss: 0.6309
163/203, train_loss: 0.6571
164/203, train_loss: 0.6607
165/203, train_loss: 0.6115
166/203, train_loss: 0.6301
167/203, train_loss: 0.4783
168/203, train_loss: 0.6100
169/203, train_loss: 0.4492
170/203, train_loss: 1.1409
171/203, train_loss: 0.6093
172/203, train_loss: 0.8421
173/203, train_loss: 0.5837
174/203, train_loss: 0.7136
175/203, train_loss: 1.1078
176/203, train_loss: 0.9196
177/203, train_loss: 0.6615
178/203, train_loss: 0.7566
179/203, train_loss: 0.8888
180/203, train_loss: 0.7915
181/203, train_loss: 0.6775
182/203, train_loss: 0.5716
183/203, train_loss: 0.6335
184/203, train_loss: 0.5084
185/203, train_loss: 0.6961
186/203, train_loss: 0.4859
187/203, train_loss: 1.3490
188/203, train_loss: 0.9815
189/203, train_loss: 0.5237
190/203, train_loss: 0.6339
191/203, train_loss: 0.5634
192/203, train_loss: 0.5788
193/203, train_loss: 0.7082
194/203, train_loss: 0.5049
195/203, train_loss: 0.7739
196/203, train_loss: 0.5387
197/203, train_loss: 0.7273
198/203, train_loss: 0.5762
199/203, train_loss: 0.4163
200/203, train_loss: 0.6428
201/203, train_loss: 0.3894
202/203, train_loss: 0.5836
203/203, train_loss: 0.7775
epoch 25 average loss: 0.7283
current epoch: 25 current accuracy: 0.4650 best accuracy: 0.6050 at epoch 5
----------
epoch 26/300
1/203, train_loss: 0.5643
2/203, train_loss: 0.3392
3/203, train_loss: 0.3083
4/203, train_loss: 0.6474
5/203, train_loss: 0.4922
6/203, train_loss: 0.6400
7/203, train_loss: 0.2720
8/203, train_loss: 0.2483
9/203, train_loss: 0.5578
10/203, train_loss: 0.4347
11/203, train_loss: 2.3266
12/203, train_loss: 0.3673
13/203, train_loss: 0.9763
14/203, train_loss: 0.9892
15/203, train_loss: 1.1132
16/203, train_loss: 0.7507
17/203, train_loss: 0.7355
18/203, train_loss: 0.9431
19/203, train_loss: 0.6298
20/203, train_loss: 0.9077
21/203, train_loss: 0.5829
22/203, train_loss: 0.4629
23/203, train_loss: 0.6167
24/203, train_loss: 0.4309
25/203, train_loss: 0.6821
26/203, train_loss: 0.6171
27/203, train_loss: 1.6097
28/203, train_loss: 1.1670
29/203, train_loss: 0.5324
30/203, train_loss: 0.4761
31/203, train_loss: 0.5727
32/203, train_loss: 1.0134
33/203, train_loss: 0.4143
34/203, train_loss: 0.6448
35/203, train_loss: 0.5099
36/203, train_loss: 0.7124
37/203, train_loss: 0.8787
38/203, train_loss: 0.6162
39/203, train_loss: 0.7438
40/203, train_loss: 0.4563
41/203, train_loss: 1.1300
42/203, train_loss: 1.1721
43/203, train_loss: 0.8712
44/203, train_loss: 0.7945
45/203, train_loss: 0.5570
46/203, train_loss: 0.8492
47/203, train_loss: 0.5010
48/203, train_loss: 0.7287
49/203, train_loss: 0.9628
50/203, train_loss: 0.5291
51/203, train_loss: 0.6524
52/203, train_loss: 0.6983
53/203, train_loss: 0.5032
54/203, train_loss: 0.5737
55/203, train_loss: 1.1528
56/203, train_loss: 0.4465
57/203, train_loss: 0.8919
58/203, train_loss: 0.5750
59/203, train_loss: 0.6022
60/203, train_loss: 0.5403
61/203, train_loss: 0.7113
62/203, train_loss: 0.7077
63/203, train_loss: 0.4602
64/203, train_loss: 0.5849
65/203, train_loss: 1.2333
66/203, train_loss: 1.7899
67/203, train_loss: 0.7555
68/203, train_loss: 0.9592
69/203, train_loss: 0.6727
70/203, train_loss: 1.0500
71/203, train_loss: 0.5270
72/203, train_loss: 0.5972
73/203, train_loss: 0.6639
74/203, train_loss: 0.6612
75/203, train_loss: 0.5103
76/203, train_loss: 0.6460
77/203, train_loss: 0.7305
78/203, train_loss: 0.6291
79/203, train_loss: 0.5346
80/203, train_loss: 0.7900
81/203, train_loss: 0.6541
82/203, train_loss: 0.6437
83/203, train_loss: 0.7289
84/203, train_loss: 0.8290
85/203, train_loss: 0.4057
86/203, train_loss: 1.0145
87/203, train_loss: 0.4871
88/203, train_loss: 0.5740
89/203, train_loss: 0.9120
90/203, train_loss: 0.8933
91/203, train_loss: 0.4453
92/203, train_loss: 0.7110
93/203, train_loss: 0.5807
94/203, train_loss: 0.6183
95/203, train_loss: 0.5273
96/203, train_loss: 0.5106
97/203, train_loss: 0.6903
98/203, train_loss: 0.6199
99/203, train_loss: 0.5308
100/203, train_loss: 0.9479
101/203, train_loss: 0.5470
102/203, train_loss: 0.3277
103/203, train_loss: 0.6541
104/203, train_loss: 0.9258
105/203, train_loss: 0.6902
106/203, train_loss: 0.9126
107/203, train_loss: 0.8600
108/203, train_loss: 0.6635
109/203, train_loss: 0.6210
110/203, train_loss: 0.6736
111/203, train_loss: 0.4492
112/203, train_loss: 1.0933
113/203, train_loss: 0.4546
114/203, train_loss: 0.3370
115/203, train_loss: 0.6238
116/203, train_loss: 0.3963
117/203, train_loss: 1.1248
118/203, train_loss: 1.2087
119/203, train_loss: 1.1792
120/203, train_loss: 0.6994
121/203, train_loss: 0.6527
122/203, train_loss: 0.7857
123/203, train_loss: 0.6527
124/203, train_loss: 0.6641
125/203, train_loss: 0.7220
126/203, train_loss: 0.6789
127/203, train_loss: 0.6340
128/203, train_loss: 0.7001
129/203, train_loss: 0.8277
130/203, train_loss: 1.0994
131/203, train_loss: 0.5453
132/203, train_loss: 1.8207
133/203, train_loss: 0.4714
134/203, train_loss: 0.3638
135/203, train_loss: 0.4391
136/203, train_loss: 1.1647
137/203, train_loss: 0.4297
138/203, train_loss: 0.7780
139/203, train_loss: 0.5840
140/203, train_loss: 0.7719
141/203, train_loss: 0.6616
142/203, train_loss: 0.4318
143/203, train_loss: 0.7400
144/203, train_loss: 0.5750
145/203, train_loss: 0.5701
146/203, train_loss: 0.7410
147/203, train_loss: 0.4917
148/203, train_loss: 0.3491
149/203, train_loss: 0.5042
150/203, train_loss: 0.4065
151/203, train_loss: 0.8582
152/203, train_loss: 0.9470
153/203, train_loss: 0.4645
154/203, train_loss: 0.3750
155/203, train_loss: 0.6361
156/203, train_loss: 0.4034
157/203, train_loss: 0.4588
158/203, train_loss: 0.6421
159/203, train_loss: 0.6536
160/203, train_loss: 1.0454
161/203, train_loss: 0.5420
162/203, train_loss: 1.2998
163/203, train_loss: 0.8352
164/203, train_loss: 2.5562
165/203, train_loss: 0.4247
166/203, train_loss: 0.6330
167/203, train_loss: 1.5140
168/203, train_loss: 0.5428
169/203, train_loss: 0.6810
170/203, train_loss: 0.5690
171/203, train_loss: 0.6924
172/203, train_loss: 0.5403
173/203, train_loss: 0.6446
174/203, train_loss: 0.7234
175/203, train_loss: 1.4531
176/203, train_loss: 0.7150
177/203, train_loss: 0.6003
178/203, train_loss: 0.7555
179/203, train_loss: 0.9119
180/203, train_loss: 0.7852
181/203, train_loss: 0.7293
182/203, train_loss: 0.6420
183/203, train_loss: 0.5741
184/203, train_loss: 0.7217
185/203, train_loss: 0.9002
186/203, train_loss: 0.6105
187/203, train_loss: 0.5438
188/203, train_loss: 0.8262
189/203, train_loss: 0.8803
190/203, train_loss: 0.7831
191/203, train_loss: 0.6534
192/203, train_loss: 0.9384
193/203, train_loss: 0.6419
194/203, train_loss: 0.6174
195/203, train_loss: 1.1002
196/203, train_loss: 0.5481
197/203, train_loss: 0.6131
198/203, train_loss: 1.0199
199/203, train_loss: 0.5281
200/203, train_loss: 0.7418
201/203, train_loss: 0.7056
202/203, train_loss: 0.7086
203/203, train_loss: 0.7138
epoch 26 average loss: 0.7222
current epoch: 26 current accuracy: 0.5000 best accuracy: 0.6050 at epoch 5
----------
epoch 27/300
1/203, train_loss: 0.5276
2/203, train_loss: 1.0683
3/203, train_loss: 0.8324
4/203, train_loss: 0.8290
5/203, train_loss: 0.6900
6/203, train_loss: 0.6092
7/203, train_loss: 0.6436
8/203, train_loss: 0.6772
9/203, train_loss: 0.6941
10/203, train_loss: 0.8874
11/203, train_loss: 0.5304
12/203, train_loss: 0.5181
13/203, train_loss: 0.5806
14/203, train_loss: 0.7314
15/203, train_loss: 0.5740
16/203, train_loss: 0.6067
17/203, train_loss: 0.6012
18/203, train_loss: 0.6685
19/203, train_loss: 0.5867
20/203, train_loss: 0.9445
21/203, train_loss: 0.6491
22/203, train_loss: 0.7832
23/203, train_loss: 0.6832
24/203, train_loss: 0.7980
25/203, train_loss: 0.7249
26/203, train_loss: 0.6351
27/203, train_loss: 0.4568
28/203, train_loss: 0.5877
29/203, train_loss: 0.6585
30/203, train_loss: 0.3981
31/203, train_loss: 0.6844
32/203, train_loss: 0.7308
33/203, train_loss: 1.3972
34/203, train_loss: 0.5651
35/203, train_loss: 0.7466
36/203, train_loss: 0.8846
37/203, train_loss: 0.6324
38/203, train_loss: 0.5980
39/203, train_loss: 0.9458
40/203, train_loss: 0.9050
41/203, train_loss: 0.8277
42/203, train_loss: 0.6686
43/203, train_loss: 0.6485
44/203, train_loss: 0.9748
45/203, train_loss: 1.0675
46/203, train_loss: 0.6077
47/203, train_loss: 0.6132
48/203, train_loss: 0.7094
49/203, train_loss: 0.5413
50/203, train_loss: 0.5769
51/203, train_loss: 0.7702
52/203, train_loss: 0.6701
53/203, train_loss: 0.7149
54/203, train_loss: 0.6747
55/203, train_loss: 0.6498
56/203, train_loss: 0.6638
57/203, train_loss: 0.6180
58/203, train_loss: 0.5226
59/203, train_loss: 0.9527
60/203, train_loss: 0.8817
61/203, train_loss: 0.8517
62/203, train_loss: 0.5329
63/203, train_loss: 0.7648
64/203, train_loss: 0.5051
65/203, train_loss: 0.6140
66/203, train_loss: 0.9445
67/203, train_loss: 0.8444
68/203, train_loss: 0.8340
69/203, train_loss: 0.8484
70/203, train_loss: 0.7668
71/203, train_loss: 0.7271
72/203, train_loss: 0.6040
73/203, train_loss: 0.7133
74/203, train_loss: 0.5380
75/203, train_loss: 0.9137
76/203, train_loss: 0.5749
77/203, train_loss: 0.5958
78/203, train_loss: 0.5192
79/203, train_loss: 0.9029
80/203, train_loss: 0.7144
81/203, train_loss: 0.4132
82/203, train_loss: 0.7589
83/203, train_loss: 0.8046
84/203, train_loss: 0.5948
85/203, train_loss: 0.8157
86/203, train_loss: 0.8665
87/203, train_loss: 0.4911
88/203, train_loss: 0.7933
89/203, train_loss: 0.6833
90/203, train_loss: 0.6052
91/203, train_loss: 0.6706
92/203, train_loss: 0.6448
93/203, train_loss: 0.8912
94/203, train_loss: 1.0528
95/203, train_loss: 0.7337
96/203, train_loss: 0.6904
97/203, train_loss: 0.8522
98/203, train_loss: 0.9216
99/203, train_loss: 0.5162
100/203, train_loss: 0.5317
101/203, train_loss: 0.8427
102/203, train_loss: 0.6903
103/203, train_loss: 0.7016
104/203, train_loss: 0.5630
105/203, train_loss: 0.7341
106/203, train_loss: 0.7306
107/203, train_loss: 0.9964
108/203, train_loss: 0.6926
109/203, train_loss: 0.8080
110/203, train_loss: 0.8155
111/203, train_loss: 0.6899
112/203, train_loss: 0.6339
113/203, train_loss: 0.4919
114/203, train_loss: 0.6398
115/203, train_loss: 0.7878
116/203, train_loss: 0.7300
117/203, train_loss: 0.5279
118/203, train_loss: 0.6851
119/203, train_loss: 0.4676
120/203, train_loss: 0.8212
121/203, train_loss: 0.6258
122/203, train_loss: 0.6060
123/203, train_loss: 0.8367
124/203, train_loss: 0.6632
125/203, train_loss: 0.8552
126/203, train_loss: 0.5870
127/203, train_loss: 0.9005
128/203, train_loss: 0.9046
129/203, train_loss: 0.7572
130/203, train_loss: 0.6858
131/203, train_loss: 0.4183
132/203, train_loss: 1.2046
133/203, train_loss: 0.7652
134/203, train_loss: 1.2803
135/203, train_loss: 0.5967
136/203, train_loss: 0.8518
137/203, train_loss: 0.8451
138/203, train_loss: 0.8188
139/203, train_loss: 0.6009
140/203, train_loss: 0.5379
141/203, train_loss: 0.5768
142/203, train_loss: 0.8561
143/203, train_loss: 0.5088
144/203, train_loss: 0.5282
145/203, train_loss: 0.6387
146/203, train_loss: 0.7315
147/203, train_loss: 0.3934
148/203, train_loss: 0.9862
149/203, train_loss: 0.7912
150/203, train_loss: 1.0832
151/203, train_loss: 0.8575
152/203, train_loss: 0.6675
153/203, train_loss: 0.8218
154/203, train_loss: 0.8058
155/203, train_loss: 0.7514
156/203, train_loss: 0.5419
157/203, train_loss: 0.6648
158/203, train_loss: 0.5855
159/203, train_loss: 0.4768
160/203, train_loss: 1.0865
161/203, train_loss: 0.4513
162/203, train_loss: 0.7273
163/203, train_loss: 0.4775
164/203, train_loss: 0.5044
165/203, train_loss: 0.4478
166/203, train_loss: 0.4679
167/203, train_loss: 1.1685
168/203, train_loss: 0.8257
169/203, train_loss: 0.4975
170/203, train_loss: 0.9190
171/203, train_loss: 0.4689
172/203, train_loss: 0.9216
173/203, train_loss: 0.6610
174/203, train_loss: 0.5384
175/203, train_loss: 0.5688
176/203, train_loss: 0.4496
177/203, train_loss: 0.5418
178/203, train_loss: 0.5104
179/203, train_loss: 0.6823
180/203, train_loss: 0.5049
181/203, train_loss: 0.5868
182/203, train_loss: 0.7238
183/203, train_loss: 0.4014
184/203, train_loss: 1.0206
185/203, train_loss: 0.6236
186/203, train_loss: 0.7119
187/203, train_loss: 0.4382
188/203, train_loss: 0.5847
189/203, train_loss: 0.4161
190/203, train_loss: 0.4154
191/203, train_loss: 0.9362
192/203, train_loss: 0.5008
193/203, train_loss: 0.3833
194/203, train_loss: 1.1154
195/203, train_loss: 1.7329
196/203, train_loss: 0.5162
197/203, train_loss: 0.4912
198/203, train_loss: 0.6850
199/203, train_loss: 0.4119
200/203, train_loss: 0.6511
201/203, train_loss: 0.4068
202/203, train_loss: 0.5532
203/203, train_loss: 0.5147
epoch 27 average loss: 0.7003
current epoch: 27 current accuracy: 0.5100 best accuracy: 0.6050 at epoch 5
----------
epoch 28/300
1/203, train_loss: 0.6714
2/203, train_loss: 0.7901
3/203, train_loss: 0.5767
4/203, train_loss: 0.5543
5/203, train_loss: 0.6181
6/203, train_loss: 0.9867
7/203, train_loss: 0.4058
8/203, train_loss: 0.4439
9/203, train_loss: 0.5629
10/203, train_loss: 0.6356
11/203, train_loss: 0.9619
12/203, train_loss: 0.6981
13/203, train_loss: 0.6392
14/203, train_loss: 0.7113
15/203, train_loss: 0.7071
16/203, train_loss: 0.5101
17/203, train_loss: 0.3990
18/203, train_loss: 0.4861
19/203, train_loss: 1.2749
20/203, train_loss: 0.7587
21/203, train_loss: 0.4955
22/203, train_loss: 0.7954
23/203, train_loss: 1.1424
24/203, train_loss: 0.5139
25/203, train_loss: 0.8949
26/203, train_loss: 0.5024
27/203, train_loss: 0.6483
28/203, train_loss: 0.9238
29/203, train_loss: 0.5709
30/203, train_loss: 0.5447
31/203, train_loss: 0.7961
32/203, train_loss: 0.6747
33/203, train_loss: 0.7166
34/203, train_loss: 0.6750
35/203, train_loss: 0.7431
36/203, train_loss: 0.5270
37/203, train_loss: 0.5708
38/203, train_loss: 0.9589
39/203, train_loss: 0.5438
40/203, train_loss: 0.5315
41/203, train_loss: 0.6291
42/203, train_loss: 0.4600
43/203, train_loss: 0.8078
44/203, train_loss: 0.5939
45/203, train_loss: 0.4230
46/203, train_loss: 0.7513
47/203, train_loss: 0.8994
48/203, train_loss: 0.3416
49/203, train_loss: 0.7769
50/203, train_loss: 0.6875
51/203, train_loss: 0.7146
52/203, train_loss: 0.8628
53/203, train_loss: 0.9539
54/203, train_loss: 0.6176
55/203, train_loss: 0.6400
56/203, train_loss: 0.6036
57/203, train_loss: 0.4913
58/203, train_loss: 0.3487
59/203, train_loss: 0.9598
60/203, train_loss: 0.6696
61/203, train_loss: 0.8674
62/203, train_loss: 1.0007
63/203, train_loss: 0.5712
64/203, train_loss: 0.5481
65/203, train_loss: 0.4490
66/203, train_loss: 0.5659
67/203, train_loss: 0.9559
68/203, train_loss: 0.6299
69/203, train_loss: 0.6751
70/203, train_loss: 0.6551
71/203, train_loss: 0.5973
72/203, train_loss: 0.5256
73/203, train_loss: 0.6049
74/203, train_loss: 0.4872
75/203, train_loss: 1.0038
76/203, train_loss: 0.5688
77/203, train_loss: 0.5165
78/203, train_loss: 0.9412
79/203, train_loss: 0.4750
80/203, train_loss: 0.7254
81/203, train_loss: 0.8410
82/203, train_loss: 0.8318
83/203, train_loss: 0.5515
84/203, train_loss: 0.7193
85/203, train_loss: 0.4588
86/203, train_loss: 0.5657
87/203, train_loss: 0.8030
88/203, train_loss: 0.5459
89/203, train_loss: 0.6209
90/203, train_loss: 0.6865
91/203, train_loss: 0.7561
92/203, train_loss: 0.5855
93/203, train_loss: 0.7108
94/203, train_loss: 0.6318
95/203, train_loss: 1.1725
96/203, train_loss: 0.4062
97/203, train_loss: 1.1925
98/203, train_loss: 1.2944
99/203, train_loss: 0.4973
100/203, train_loss: 0.8680
101/203, train_loss: 0.6434
102/203, train_loss: 0.4784
103/203, train_loss: 1.2043
104/203, train_loss: 0.6470
105/203, train_loss: 0.8081
106/203, train_loss: 0.5393
107/203, train_loss: 0.7705
108/203, train_loss: 0.7336
109/203, train_loss: 0.6354
110/203, train_loss: 0.7058
111/203, train_loss: 0.6677
112/203, train_loss: 0.4050
113/203, train_loss: 0.5046
114/203, train_loss: 0.5374
115/203, train_loss: 0.5762
116/203, train_loss: 0.8743
117/203, train_loss: 0.5610
118/203, train_loss: 0.5030
119/203, train_loss: 0.6468
120/203, train_loss: 0.6299
121/203, train_loss: 0.5793
122/203, train_loss: 0.3543
123/203, train_loss: 0.4607
124/203, train_loss: 0.9165
125/203, train_loss: 0.6222
126/203, train_loss: 0.6204
127/203, train_loss: 1.0344
128/203, train_loss: 0.4339
129/203, train_loss: 0.6475
130/203, train_loss: 1.0355
131/203, train_loss: 0.7536
132/203, train_loss: 0.3108
133/203, train_loss: 0.7330
134/203, train_loss: 0.5349
135/203, train_loss: 0.4223
136/203, train_loss: 0.7295
137/203, train_loss: 0.8772
138/203, train_loss: 0.4557
139/203, train_loss: 0.4092
140/203, train_loss: 0.6594
141/203, train_loss: 0.7257
142/203, train_loss: 0.8074
143/203, train_loss: 1.9767
144/203, train_loss: 1.6346
145/203, train_loss: 0.5511
146/203, train_loss: 0.8874
147/203, train_loss: 0.5784
148/203, train_loss: 1.3402
149/203, train_loss: 0.4934
150/203, train_loss: 0.6188
151/203, train_loss: 1.3465
152/203, train_loss: 0.6711
153/203, train_loss: 1.3219
154/203, train_loss: 1.3086
155/203, train_loss: 0.7179
156/203, train_loss: 0.3810
157/203, train_loss: 0.5258
158/203, train_loss: 0.5191
159/203, train_loss: 1.9015
160/203, train_loss: 0.8179
161/203, train_loss: 1.1633
162/203, train_loss: 0.7276
163/203, train_loss: 0.8713
164/203, train_loss: 0.6483
165/203, train_loss: 0.6128
166/203, train_loss: 0.4984
167/203, train_loss: 1.0434
168/203, train_loss: 0.6348
169/203, train_loss: 0.5655
170/203, train_loss: 1.0712
171/203, train_loss: 0.8711
172/203, train_loss: 0.7761
173/203, train_loss: 1.1144
174/203, train_loss: 0.7111
175/203, train_loss: 0.8722
176/203, train_loss: 1.0219
177/203, train_loss: 0.9382
178/203, train_loss: 0.5670
179/203, train_loss: 0.5708
180/203, train_loss: 0.4223
181/203, train_loss: 1.5778
182/203, train_loss: 1.0659
183/203, train_loss: 0.8639
184/203, train_loss: 0.7192
185/203, train_loss: 0.8557
186/203, train_loss: 0.6611
187/203, train_loss: 0.4559
188/203, train_loss: 1.0227
189/203, train_loss: 0.7836
190/203, train_loss: 0.9297
191/203, train_loss: 1.0685
192/203, train_loss: 0.7985
193/203, train_loss: 0.8519
194/203, train_loss: 0.6105
195/203, train_loss: 0.8022
196/203, train_loss: 1.0853
197/203, train_loss: 0.4283
198/203, train_loss: 0.7307
199/203, train_loss: 0.5230
200/203, train_loss: 0.9428
201/203, train_loss: 0.4276
202/203, train_loss: 0.5734
203/203, train_loss: 0.9415
epoch 28 average loss: 0.7276
current epoch: 28 current accuracy: 0.4800 best accuracy: 0.6050 at epoch 5
----------
epoch 29/300
1/203, train_loss: 1.1552
2/203, train_loss: 0.4731
3/203, train_loss: 0.4699
4/203, train_loss: 0.7526
5/203, train_loss: 0.6587
6/203, train_loss: 0.5424
7/203, train_loss: 0.6618
8/203, train_loss: 1.0483
9/203, train_loss: 1.1232
10/203, train_loss: 1.2041
11/203, train_loss: 0.5384
12/203, train_loss: 0.6368
13/203, train_loss: 0.3902
14/203, train_loss: 0.9217
15/203, train_loss: 0.8280
16/203, train_loss: 0.7874
17/203, train_loss: 0.7992
18/203, train_loss: 0.3086
19/203, train_loss: 0.6414
20/203, train_loss: 1.2602
21/203, train_loss: 1.1856
22/203, train_loss: 0.4229
23/203, train_loss: 1.0592
24/203, train_loss: 0.9738
25/203, train_loss: 0.7233
26/203, train_loss: 0.6723
27/203, train_loss: 0.5756
28/203, train_loss: 1.0464
29/203, train_loss: 0.5154
30/203, train_loss: 1.1977
31/203, train_loss: 0.9418
32/203, train_loss: 0.9499
33/203, train_loss: 0.8137
34/203, train_loss: 0.5959
35/203, train_loss: 0.6381
36/203, train_loss: 1.0129
37/203, train_loss: 1.0078
38/203, train_loss: 0.4455
39/203, train_loss: 0.5436
40/203, train_loss: 1.0583
41/203, train_loss: 0.7819
42/203, train_loss: 0.7422
43/203, train_loss: 0.6258
44/203, train_loss: 0.9244
45/203, train_loss: 0.8334
46/203, train_loss: 0.7309
47/203, train_loss: 0.5463
48/203, train_loss: 1.4519
49/203, train_loss: 0.9852
50/203, train_loss: 0.5517
51/203, train_loss: 0.4706
52/203, train_loss: 0.7358
53/203, train_loss: 0.7443
54/203, train_loss: 0.5390
55/203, train_loss: 0.5290
56/203, train_loss: 0.4863
57/203, train_loss: 1.1119
58/203, train_loss: 0.4426
59/203, train_loss: 0.6172
60/203, train_loss: 0.7819
61/203, train_loss: 0.6666
62/203, train_loss: 0.4735
63/203, train_loss: 0.6841
64/203, train_loss: 0.8426
65/203, train_loss: 0.4939
66/203, train_loss: 0.8226
67/203, train_loss: 0.4212
68/203, train_loss: 0.4767
69/203, train_loss: 0.6941
70/203, train_loss: 0.9272
71/203, train_loss: 0.6427
72/203, train_loss: 0.5101
73/203, train_loss: 0.7366
74/203, train_loss: 0.6753
75/203, train_loss: 0.8812
76/203, train_loss: 0.4547
77/203, train_loss: 0.6744
78/203, train_loss: 0.4875
79/203, train_loss: 0.3064
80/203, train_loss: 1.4554
81/203, train_loss: 0.4318
82/203, train_loss: 0.5164
83/203, train_loss: 0.5541
84/203, train_loss: 1.5265
85/203, train_loss: 1.0841
86/203, train_loss: 0.4785
87/203, train_loss: 0.4419
88/203, train_loss: 0.7698
89/203, train_loss: 0.5232
90/203, train_loss: 0.4489
91/203, train_loss: 0.8196
92/203, train_loss: 0.7672
93/203, train_loss: 0.7505
94/203, train_loss: 0.4555
95/203, train_loss: 0.6750
96/203, train_loss: 0.6558
97/203, train_loss: 0.5664
98/203, train_loss: 0.4775
99/203, train_loss: 0.5797
100/203, train_loss: 0.5558
101/203, train_loss: 0.6678
102/203, train_loss: 0.5965
103/203, train_loss: 0.7534
104/203, train_loss: 0.5402
105/203, train_loss: 0.5888
106/203, train_loss: 0.6104
107/203, train_loss: 0.7893
108/203, train_loss: 0.6799
109/203, train_loss: 0.6116
